datetime_beginning_ept,mkt_region,zone,mw_sum
2026-04-22 23:00:00,MIDATL,AE,902.615
2026-04-22 23:00:00,MIDATL,BC,2661.244
2026-04-22 23:00:00,MIDATL,DPL,1529.679
2026-04-22 23:00:00,MIDATL,JC,1995.215
2026-04-22 23:00:00,MIDATL,ME,1430.082
2026-04-22 23:00:00,MIDATL,PE,3321.069
2026-04-22 23:00:00,MIDATL,PEP,2483.597
2026-04-22 23:00:00,MIDATL,PL,3764.012
2026-04-22 23:00:00,MIDATL,PN,1610.85
2026-04-22 23:00:00,MIDATL,PS,4112.846
2026-04-22 23:00:00,MIDATL,RECO,131.296
2026-04-22 23:00:00,RTO,RTO,79578.408
2026-04-22 23:00:00,SOUTH,DOM,13379.25
2026-04-22 23:00:00,WEST,AEP,14507.749
2026-04-22 23:00:00,WEST,AP,4687.902
2026-04-22 23:00:00,WEST,ATSI,6727.227
2026-04-22 23:00:00,WEST,CE,9509.286
2026-04-22 23:00:00,WEST,DAY,1701.719
2026-04-22 23:00:00,WEST,DEOK,2521.347
2026-04-22 23:00:00,WEST,DUQ,1253.599
2026-04-22 23:00:00,WEST,EKPC,1311.824
2026-04-22 23:00:00,WEST,OVEC,36.0
2026-04-23 00:00:00,MIDATL,AE,859.989
2026-04-23 00:00:00,MIDATL,BC,2494.21
2026-04-23 00:00:00,MIDATL,DPL,1427.6860000000001
2026-04-23 00:00:00,MIDATL,JC,1879.56
2026-04-23 00:00:00,MIDATL,ME,1359.003
2026-04-23 00:00:00,MIDATL,PE,3136.722
2026-04-23 00:00:00,MIDATL,PEP,2317.701
2026-04-23 00:00:00,MIDATL,PL,3581.89
2026-04-23 00:00:00,MIDATL,PN,1536.5
2026-04-23 00:00:00,MIDATL,PS,3908.711
2026-04-23 00:00:00,MIDATL,RECO,124.642
2026-04-23 00:00:00,RTO,RTO,75569.541
2026-04-23 00:00:00,SOUTH,DOM,12847.511
2026-04-23 00:00:00,WEST,AEP,13950.66
2026-04-23 00:00:00,WEST,AP,4465.427
2026-04-23 00:00:00,WEST,ATSI,6361.986
2026-04-23 00:00:00,WEST,CE,8893.526
2026-04-23 00:00:00,WEST,DAY,1602.719
2026-04-23 00:00:00,WEST,DEOK,2351.79
2026-04-23 00:00:00,WEST,DUQ,1197.466
2026-04-23 00:00:00,WEST,EKPC,1233.842
2026-04-23 00:00:00,WEST,OVEC,38.0
2026-04-23 01:00:00,MIDATL,AE,823.487
2026-04-23 01:00:00,MIDATL,BC,2397.46
2026-04-23 01:00:00,MIDATL,DPL,1395.534
2026-04-23 01:00:00,MIDATL,JC,1823.35
2026-04-23 01:00:00,MIDATL,ME,1323.985
2026-04-23 01:00:00,MIDATL,PE,3022.771
2026-04-23 01:00:00,MIDATL,PEP,2202.957
2026-04-23 01:00:00,MIDATL,PL,3489.8669999999997
2026-04-23 01:00:00,MIDATL,PN,1507.266
2026-04-23 01:00:00,MIDATL,PS,3777.439
2026-04-23 01:00:00,MIDATL,RECO,119.754
2026-04-23 01:00:00,RTO,RTO,73091.881
2026-04-23 01:00:00,SOUTH,DOM,12445.667
2026-04-23 01:00:00,WEST,AEP,13645.062
2026-04-23 01:00:00,WEST,AP,4347.763
2026-04-23 01:00:00,WEST,ATSI,6185.621
2026-04-23 01:00:00,WEST,CE,8475.507
2026-04-23 01:00:00,WEST,DAY,1530.72
2026-04-23 01:00:00,WEST,DEOK,2241.492
2026-04-23 01:00:00,WEST,DUQ,1153.209
2026-04-23 01:00:00,WEST,EKPC,1145.97
2026-04-23 01:00:00,WEST,OVEC,37.0
2026-04-23 02:00:00,MIDATL,AE,817.231
2026-04-23 02:00:00,MIDATL,BC,2340.257
2026-04-23 02:00:00,MIDATL,DPL,1375.151
2026-04-23 02:00:00,MIDATL,JC,1798.079
2026-04-23 02:00:00,MIDATL,ME,1300.055
2026-04-23 02:00:00,MIDATL,PE,2960.912
2026-04-23 02:00:00,MIDATL,PEP,2130.069
2026-04-23 02:00:00,MIDATL,PL,3455.6969999999997
2026-04-23 02:00:00,MIDATL,PN,1472.826
2026-04-23 02:00:00,MIDATL,PS,3682.6
2026-04-23 02:00:00,MIDATL,RECO,117.376
2026-04-23 02:00:00,RTO,RTO,71447.683
2026-04-23 02:00:00,SOUTH,DOM,12260.516
2026-04-23 02:00:00,WEST,AEP,13384.048
2026-04-23 02:00:00,WEST,AP,4278.647
2026-04-23 02:00:00,WEST,ATSI,6010.362
2026-04-23 02:00:00,WEST,CE,8192.752
2026-04-23 02:00:00,WEST,DAY,1500.719
2026-04-23 02:00:00,WEST,DEOK,2155.56
2026-04-23 02:00:00,WEST,DUQ,1115.663
2026-04-23 02:00:00,WEST,EKPC,1070.163
2026-04-23 02:00:00,WEST,OVEC,29.0
2026-04-23 03:00:00,MIDATL,AE,810.144
2026-04-23 03:00:00,MIDATL,BC,2322.632
2026-04-23 03:00:00,MIDATL,DPL,1375.15
2026-04-23 03:00:00,MIDATL,JC,1778.203
2026-04-23 03:00:00,MIDATL,ME,1315.391
2026-04-23 03:00:00,MIDATL,PE,2961.036
2026-04-23 03:00:00,MIDATL,PEP,2116.203
2026-04-23 03:00:00,MIDATL,PL,3451.32
2026-04-23 03:00:00,MIDATL,PN,1476.826
2026-04-23 03:00:00,MIDATL,PS,3650.756
2026-04-23 03:00:00,MIDATL,RECO,117.131
2026-04-23 03:00:00,RTO,RTO,70877.249
2026-04-23 03:00:00,SOUTH,DOM,12143.91
2026-04-23 03:00:00,WEST,AEP,13319.185
2026-04-23 03:00:00,WEST,AP,4201.243
2026-04-23 03:00:00,WEST,ATSI,6017.774
2026-04-23 03:00:00,WEST,CE,8005.928
2026-04-23 03:00:00,WEST,DAY,1469.719
2026-04-23 03:00:00,WEST,DEOK,2105.018
2026-04-23 03:00:00,WEST,DUQ,1102.639
2026-04-23 03:00:00,WEST,EKPC,1100.041
2026-04-23 03:00:00,WEST,OVEC,37.0
2026-04-23 04:00:00,MIDATL,AE,834.097
2026-04-23 04:00:00,MIDATL,BC,2383.415
2026-04-23 04:00:00,MIDATL,DPL,1420.071
2026-04-23 04:00:00,MIDATL,JC,1838.535
2026-04-23 04:00:00,MIDATL,ME,1356.781
2026-04-23 04:00:00,MIDATL,PE,3030.174
2026-04-23 04:00:00,MIDATL,PEP,2166.051
2026-04-23 04:00:00,MIDATL,PL,3571.259
2026-04-23 04:00:00,MIDATL,PN,1521.29
2026-04-23 04:00:00,MIDATL,PS,3718.563
2026-04-23 04:00:00,MIDATL,RECO,118.876
2026-04-23 04:00:00,RTO,RTO,71932.528
2026-04-23 04:00:00,SOUTH,DOM,12264.288
2026-04-23 04:00:00,WEST,AEP,13568.234
2026-04-23 04:00:00,WEST,AP,4291.436
2026-04-23 04:00:00,WEST,ATSI,6078.937
2026-04-23 04:00:00,WEST,CE,7971.378
2026-04-23 04:00:00,WEST,DAY,1480.719
2026-04-23 04:00:00,WEST,DEOK,2141.003
2026-04-23 04:00:00,WEST,DUQ,1111.605
2026-04-23 04:00:00,WEST,EKPC,1034.816
2026-04-23 04:00:00,WEST,OVEC,31.0
2026-04-23 05:00:00,MIDATL,AE,886.918
2026-04-23 05:00:00,MIDATL,BC,2530.7
2026-04-23 05:00:00,MIDATL,DPL,1540.501
2026-04-23 05:00:00,MIDATL,JC,1971.886
2026-04-23 05:00:00,MIDATL,ME,1466.547
2026-04-23 05:00:00,MIDATL,PE,3276.211
2026-04-23 05:00:00,MIDATL,PEP,2353.69
2026-04-23 05:00:00,MIDATL,PL,3849.879
2026-04-23 05:00:00,MIDATL,PN,1650.315
2026-04-23 05:00:00,MIDATL,PS,3917.339
2026-04-23 05:00:00,MIDATL,RECO,124.912
2026-04-23 05:00:00,RTO,RTO,75546.124
2026-04-23 05:00:00,SOUTH,DOM,12801.58
2026-04-23 05:00:00,WEST,AEP,14081.755000000001
2026-04-23 05:00:00,WEST,AP,4577.594
2026-04-23 05:00:00,WEST,ATSI,6319.6140000000005
2026-04-23 05:00:00,WEST,CE,8100.886
2026-04-23 05:00:00,WEST,DAY,1558.721
2026-04-23 05:00:00,WEST,DEOK,2255.253
2026-04-23 05:00:00,WEST,DUQ,1145.139
2026-04-23 05:00:00,WEST,EKPC,1102.684
2026-04-23 05:00:00,WEST,OVEC,34.0
2026-04-23 06:00:00,MIDATL,AE,942.368
2026-04-23 06:00:00,MIDATL,BC,2781.681
2026-04-23 06:00:00,MIDATL,DPL,1703.1390000000001
2026-04-23 06:00:00,MIDATL,JC,2101.107
2026-04-23 06:00:00,MIDATL,ME,1598.103
2026-04-23 06:00:00,MIDATL,PE,3609.722
2026-04-23 06:00:00,MIDATL,PEP,2632.789
2026-04-23 06:00:00,MIDATL,PL,4265.101
2026-04-23 06:00:00,MIDATL,PN,1793.691
2026-04-23 06:00:00,MIDATL,PS,4143.931
2026-04-23 06:00:00,MIDATL,RECO,133.269
2026-04-23 06:00:00,RTO,RTO,81209.144
2026-04-23 06:00:00,SOUTH,DOM,13650.406
2026-04-23 06:00:00,WEST,AEP,14988.017
2026-04-23 06:00:00,WEST,AP,4919.194
2026-04-23 06:00:00,WEST,ATSI,6812.4439999999995
2026-04-23 06:00:00,WEST,CE,8587.855
2026-04-23 06:00:00,WEST,DAY,1706.453
2026-04-23 06:00:00,WEST,DEOK,2440.849
2026-04-23 06:00:00,WEST,DUQ,1187.007
2026-04-23 06:00:00,WEST,EKPC,1175.018
2026-04-23 06:00:00,WEST,OVEC,37.0
2026-04-23 07:00:00,MIDATL,AE,914.254
2026-04-23 07:00:00,MIDATL,BC,2865.316
2026-04-23 07:00:00,MIDATL,DPL,1730.991
2026-04-23 07:00:00,MIDATL,JC,2078.652
2026-04-23 07:00:00,MIDATL,ME,1648.456
2026-04-23 07:00:00,MIDATL,PE,3805.283
2026-04-23 07:00:00,MIDATL,PEP,2751.006
2026-04-23 07:00:00,MIDATL,PL,4436.342000000001
2026-04-23 07:00:00,MIDATL,PN,1880.665
2026-04-23 07:00:00,MIDATL,PS,4167.726
2026-04-23 07:00:00,MIDATL,RECO,138.944
2026-04-23 07:00:00,RTO,RTO,84064.052
2026-04-23 07:00:00,SOUTH,DOM,13957.939
2026-04-23 07:00:00,WEST,AEP,15518.963
2026-04-23 07:00:00,WEST,AP,4932.191
2026-04-23 07:00:00,WEST,ATSI,7171.308
2026-04-23 07:00:00,WEST,CE,9197.961
2026-04-23 07:00:00,WEST,DAY,1806.892
2026-04-23 07:00:00,WEST,DEOK,2544.049
2026-04-23 07:00:00,WEST,DUQ,1278.421
2026-04-23 07:00:00,WEST,EKPC,1203.693
2026-04-23 07:00:00,WEST,OVEC,35.0
2026-04-23 08:00:00,MIDATL,AE,777.8720000000001
2026-04-23 08:00:00,MIDATL,BC,2763.735
2026-04-23 08:00:00,MIDATL,DPL,1624.949
2026-04-23 08:00:00,MIDATL,JC,1897.193
2026-04-23 08:00:00,MIDATL,ME,1635.349
2026-04-23 08:00:00,MIDATL,PE,3843.397
2026-04-23 08:00:00,MIDATL,PEP,2741.885
2026-04-23 08:00:00,MIDATL,PL,4359.376
2026-04-23 08:00:00,MIDATL,PN,1890.7
2026-04-23 08:00:00,MIDATL,PS,3972.288
2026-04-23 08:00:00,MIDATL,RECO,138.433
2026-04-23 08:00:00,RTO,RTO,84145.803
2026-04-23 08:00:00,SOUTH,DOM,13854.979
2026-04-23 08:00:00,WEST,AEP,15639.339
2026-04-23 08:00:00,WEST,AP,4983.639
2026-04-23 08:00:00,WEST,ATSI,7418.888999999999
2026-04-23 08:00:00,WEST,CE,9563.497
2026-04-23 08:00:00,WEST,DAY,1844.506
2026-04-23 08:00:00,WEST,DEOK,2654.597
2026-04-23 08:00:00,WEST,DUQ,1333.523
2026-04-23 08:00:00,WEST,EKPC,1174.657
2026-04-23 08:00:00,WEST,OVEC,33.0
2026-04-23 09:00:00,MIDATL,AE,698.36
2026-04-23 09:00:00,MIDATL,BC,2674.445
2026-04-23 09:00:00,MIDATL,DPL,1552.0859999999998
2026-04-23 09:00:00,MIDATL,JC,1709.442
2026-04-23 09:00:00,MIDATL,ME,1600.923
2026-04-23 09:00:00,MIDATL,PE,3828.245
2026-04-23 09:00:00,MIDATL,PEP,2699.331
2026-04-23 09:00:00,MIDATL,PL,4252.491
2026-04-23 09:00:00,MIDATL,PN,1897.368
2026-04-23 09:00:00,MIDATL,PS,3710.019
2026-04-23 09:00:00,MIDATL,RECO,136.319
2026-04-23 09:00:00,RTO,RTO,83863.524
2026-04-23 09:00:00,SOUTH,DOM,13874.783
2026-04-23 09:00:00,WEST,AEP,15701.635
2026-04-23 09:00:00,WEST,AP,5067.011
2026-04-23 09:00:00,WEST,ATSI,7483.7609999999995
2026-04-23 09:00:00,WEST,CE,9768.212
2026-04-23 09:00:00,WEST,DAY,1911.07
2026-04-23 09:00:00,WEST,DEOK,2737.708
2026-04-23 09:00:00,WEST,DUQ,1357.302
2026-04-23 09:00:00,WEST,EKPC,1167.013
2026-04-23 09:00:00,WEST,OVEC,36.0
2026-04-23 10:00:00,MIDATL,AE,571.659
2026-04-23 10:00:00,MIDATL,BC,2619.936
2026-04-23 10:00:00,MIDATL,DPL,1509.3509999999999
2026-04-23 10:00:00,MIDATL,JC,1569.133
2026-04-23 10:00:00,MIDATL,ME,1577.533
2026-04-23 10:00:00,MIDATL,PE,3847.306
2026-04-23 10:00:00,MIDATL,PEP,2667.1769999999997
2026-04-23 10:00:00,MIDATL,PL,4171.581
2026-04-23 10:00:00,MIDATL,PN,1907.384
2026-04-23 10:00:00,MIDATL,PS,3570.887
2026-04-23 10:00:00,MIDATL,RECO,133.976
2026-04-23 10:00:00,RTO,RTO,84189.145
2026-04-23 10:00:00,SOUTH,DOM,14023.339
2026-04-23 10:00:00,WEST,AEP,15810.412
2026-04-23 10:00:00,WEST,AP,5113.361
2026-04-23 10:00:00,WEST,ATSI,7624.467
2026-04-23 10:00:00,WEST,CE,10043.83
2026-04-23 10:00:00,WEST,DAY,1976.487
2026-04-23 10:00:00,WEST,DEOK,2846.79
2026-04-23 10:00:00,WEST,DUQ,1388.976
2026-04-23 10:00:00,WEST,EKPC,1173.56
2026-04-23 10:00:00,WEST,OVEC,42.0
2026-04-23 11:00:00,MIDATL,AE,510.262
2026-04-23 11:00:00,MIDATL,BC,2645.353
2026-04-23 11:00:00,MIDATL,DPL,1506.224
2026-04-23 11:00:00,MIDATL,JC,1489.145
2026-04-23 11:00:00,MIDATL,ME,1579.995
2026-04-23 11:00:00,MIDATL,PE,3862.784
2026-04-23 11:00:00,MIDATL,PEP,2684.2760000000003
2026-04-23 11:00:00,MIDATL,PL,4141.806
2026-04-23 11:00:00,MIDATL,PN,1897.611
2026-04-23 11:00:00,MIDATL,PS,3492.303
2026-04-23 11:00:00,MIDATL,RECO,133.113
2026-04-23 11:00:00,RTO,RTO,85108.989
2026-04-23 11:00:00,SOUTH,DOM,14280.059
2026-04-23 11:00:00,WEST,AEP,16053.772
2026-04-23 11:00:00,WEST,AP,5178.195
2026-04-23 11:00:00,WEST,ATSI,7777.079000000001
2026-04-23 11:00:00,WEST,CE,10284.17
2026-04-23 11:00:00,WEST,DAY,1999.286
2026-04-23 11:00:00,WEST,DEOK,2936.619
2026-04-23 11:00:00,WEST,DUQ,1417.551
2026-04-23 11:00:00,WEST,EKPC,1205.386
2026-04-23 11:00:00,WEST,OVEC,34.0
2026-04-23 12:00:00,MIDATL,AE,513.012
2026-04-23 12:00:00,MIDATL,BC,2693.412
2026-04-23 12:00:00,MIDATL,DPL,1515.8729999999998
2026-04-23 12:00:00,MIDATL,JC,1468.95
2026-04-23 12:00:00,MIDATL,ME,1580.671
2026-04-23 12:00:00,MIDATL,PE,3870.627
2026-04-23 12:00:00,MIDATL,PEP,2798.334
2026-04-23 12:00:00,MIDATL,PL,4142.075
2026-04-23 12:00:00,MIDATL,PN,1886.957
2026-04-23 12:00:00,MIDATL,PS,3448.763
2026-04-23 12:00:00,MIDATL,RECO,131.513
2026-04-23 12:00:00,RTO,RTO,86729.004
2026-04-23 12:00:00,SOUTH,DOM,14582.746
2026-04-23 12:00:00,WEST,AEP,16492.814
2026-04-23 12:00:00,WEST,AP,5258.55
2026-04-23 12:00:00,WEST,ATSI,7909.4400000000005
2026-04-23 12:00:00,WEST,CE,10562.368
2026-04-23 12:00:00,WEST,DAY,2097.858
2026-04-23 12:00:00,WEST,DEOK,3036.573
2026-04-23 12:00:00,WEST,DUQ,1450.763
2026-04-23 12:00:00,WEST,EKPC,1251.705
2026-04-23 12:00:00,WEST,OVEC,36.0
2026-04-23 13:00:00,MIDATL,AE,531.1650000000001
2026-04-23 13:00:00,MIDATL,BC,2751.008
2026-04-23 13:00:00,MIDATL,DPL,1545.659
2026-04-23 13:00:00,MIDATL,JC,1517.846
2026-04-23 13:00:00,MIDATL,ME,1598.219
2026-04-23 13:00:00,MIDATL,PE,3920.437
2026-04-23 13:00:00,MIDATL,PEP,2809.608
2026-04-23 13:00:00,MIDATL,PL,4159.5160000000005
2026-04-23 13:00:00,MIDATL,PN,1902.485
2026-04-23 13:00:00,MIDATL,PS,3541.152
2026-04-23 13:00:00,MIDATL,RECO,133.716
2026-04-23 13:00:00,RTO,RTO,88601.849
2026-04-23 13:00:00,SOUTH,DOM,15065.102
2026-04-23 13:00:00,WEST,AEP,16795.856
2026-04-23 13:00:00,WEST,AP,5322.081
2026-04-23 13:00:00,WEST,ATSI,8050.248
2026-04-23 13:00:00,WEST,CE,10830.332
2026-04-23 13:00:00,WEST,DAY,2126.465
2026-04-23 13:00:00,WEST,DEOK,3108.765
2026-04-23 13:00:00,WEST,DUQ,1505.798
2026-04-23 13:00:00,WEST,EKPC,1341.391
2026-04-23 13:00:00,WEST,OVEC,45.0
2026-04-23 14:00:00,MIDATL,AE,565.993
2026-04-23 14:00:00,MIDATL,BC,2862.479
2026-04-23 14:00:00,MIDATL,DPL,1585.635
2026-04-23 14:00:00,MIDATL,JC,1591.162
2026-04-23 14:00:00,MIDATL,ME,1598.613
2026-04-23 14:00:00,MIDATL,PE,3928.175
2026-04-23 14:00:00,MIDATL,PEP,2906.106
2026-04-23 14:00:00,MIDATL,PL,4167.177
2026-04-23 14:00:00,MIDATL,PN,1879.183
2026-04-23 14:00:00,MIDATL,PS,3645.851
2026-04-23 14:00:00,MIDATL,RECO,136.652
2026-04-23 14:00:00,RTO,RTO,90668.51
2026-04-23 14:00:00,SOUTH,DOM,15536.525
2026-04-23 14:00:00,WEST,AEP,17099.976000000002
2026-04-23 14:00:00,WEST,AP,5475.891
2026-04-23 14:00:00,WEST,ATSI,8169.978
2026-04-23 14:00:00,WEST,CE,11087.536
2026-04-23 14:00:00,WEST,DAY,2184.065
2026-04-23 14:00:00,WEST,DEOK,3207.324
2026-04-23 14:00:00,WEST,DUQ,1553.46
2026-04-23 14:00:00,WEST,EKPC,1447.729
2026-04-23 14:00:00,WEST,OVEC,39.0
2026-04-23 15:00:00,MIDATL,AE,662.569
2026-04-23 15:00:00,MIDATL,BC,3025.8
2026-04-23 15:00:00,MIDATL,DPL,1655.247
2026-04-23 15:00:00,MIDATL,JC,1786.313
2026-04-23 15:00:00,MIDATL,ME,1631.896
2026-04-23 15:00:00,MIDATL,PE,3992.332
2026-04-23 15:00:00,MIDATL,PEP,3017.368
2026-04-23 15:00:00,MIDATL,PL,4203.192
2026-04-23 15:00:00,MIDATL,PN,1865.896
2026-04-23 15:00:00,MIDATL,PS,3856.284
2026-04-23 15:00:00,MIDATL,RECO,137.825
2026-04-23 15:00:00,RTO,RTO,92832.758
2026-04-23 15:00:00,SOUTH,DOM,16087.372
2026-04-23 15:00:00,WEST,AEP,17217.732000000004
2026-04-23 15:00:00,WEST,AP,5579.167
2026-04-23 15:00:00,WEST,ATSI,8208.757
2026-04-23 15:00:00,WEST,CE,11334.83
2026-04-23 15:00:00,WEST,DAY,2168.458
2026-04-23 15:00:00,WEST,DEOK,3280.995
2026-04-23 15:00:00,WEST,DUQ,1565.92
2026-04-23 15:00:00,WEST,EKPC,1510.805
2026-04-23 15:00:00,WEST,OVEC,44.0
2026-04-23 16:00:00,MIDATL,AE,788.693
2026-04-23 16:00:00,MIDATL,BC,3197.328
2026-04-23 16:00:00,MIDATL,DPL,1746.9660000000001
2026-04-23 16:00:00,MIDATL,JC,1971.283
2026-04-23 16:00:00,MIDATL,ME,1665.139
2026-04-23 16:00:00,MIDATL,PE,4097.631
2026-04-23 16:00:00,MIDATL,PEP,3213.459
2026-04-23 16:00:00,MIDATL,PL,4331.14
2026-04-23 16:00:00,MIDATL,PN,1876.904
2026-04-23 16:00:00,MIDATL,PS,4108.042
2026-04-23 16:00:00,MIDATL,RECO,145.613
2026-04-23 16:00:00,RTO,RTO,95713.443
2026-04-23 16:00:00,SOUTH,DOM,16727.454
2026-04-23 16:00:00,WEST,AEP,17506.256
2026-04-23 16:00:00,WEST,AP,5732.941
2026-04-23 16:00:00,WEST,ATSI,8279.954
2026-04-23 16:00:00,WEST,CE,11489.527
2026-04-23 16:00:00,WEST,DAY,2207.295
2026-04-23 16:00:00,WEST,DEOK,3371.751
2026-04-23 16:00:00,WEST,DUQ,1599.878
2026-04-23 16:00:00,WEST,EKPC,1613.189
2026-04-23 16:00:00,WEST,OVEC,43.0
2026-04-23 17:00:00,MIDATL,AE,917.6899999999999
2026-04-23 17:00:00,MIDATL,BC,3348.484
2026-04-23 17:00:00,MIDATL,DPL,1864.307
2026-04-23 17:00:00,MIDATL,JC,2151.623
2026-04-23 17:00:00,MIDATL,ME,1734.302
2026-04-23 17:00:00,MIDATL,PE,4187.373
2026-04-23 17:00:00,MIDATL,PEP,3380.5170000000003
2026-04-23 17:00:00,MIDATL,PL,4438.030000000001
2026-04-23 17:00:00,MIDATL,PN,1894.29
2026-04-23 17:00:00,MIDATL,PS,4425.74
2026-04-23 17:00:00,MIDATL,RECO,147.529
2026-04-23 17:00:00,RTO,RTO,98004.883
2026-04-23 17:00:00,SOUTH,DOM,17099.443
2026-04-23 17:00:00,WEST,AEP,17598.553
2026-04-23 17:00:00,WEST,AP,5776.782
2026-04-23 17:00:00,WEST,ATSI,8256.848
2026-04-23 17:00:00,WEST,CE,11754.399
2026-04-23 17:00:00,WEST,DAY,2233.677
2026-04-23 17:00:00,WEST,DEOK,3427.063
2026-04-23 17:00:00,WEST,DUQ,1611.306
2026-04-23 17:00:00,WEST,EKPC,1718.927
2026-04-23 17:00:00,WEST,OVEC,38.0
2026-04-23 18:00:00,MIDATL,AE,1034.764
2026-04-23 18:00:00,MIDATL,BC,3462.561
2026-04-23 18:00:00,MIDATL,DPL,1982.969
2026-04-23 18:00:00,MIDATL,JC,2295.056
2026-04-23 18:00:00,MIDATL,ME,1787.958
2026-04-23 18:00:00,MIDATL,PE,4170.934
2026-04-23 18:00:00,MIDATL,PEP,3415.126
2026-04-23 18:00:00,MIDATL,PL,4477.626
2026-04-23 18:00:00,MIDATL,PN,1881.428
2026-04-23 18:00:00,MIDATL,PS,4608.989
2026-04-23 18:00:00,MIDATL,RECO,149.325
2026-04-23 18:00:00,RTO,RTO,98852.651
2026-04-23 18:00:00,SOUTH,DOM,17189.836
2026-04-23 18:00:00,WEST,AEP,17551.423000000003
2026-04-23 18:00:00,WEST,AP,5826.387
2026-04-23 18:00:00,WEST,ATSI,8163.462
2026-04-23 18:00:00,WEST,CE,11862.724
2026-04-23 18:00:00,WEST,DAY,2222.664
2026-04-23 18:00:00,WEST,DEOK,3399.585
2026-04-23 18:00:00,WEST,DUQ,1611.904
2026-04-23 18:00:00,WEST,EKPC,1714.93
2026-04-23 18:00:00,WEST,OVEC,43.0
2026-04-23 19:00:00,MIDATL,AE,1090.848
2026-04-23 19:00:00,MIDATL,BC,3491.821
2026-04-23 19:00:00,MIDATL,DPL,2014.632
2026-04-23 19:00:00,MIDATL,JC,2395.309
2026-04-23 19:00:00,MIDATL,ME,1771.842
2026-04-23 19:00:00,MIDATL,PE,4119.916
2026-04-23 19:00:00,MIDATL,PEP,3367.096
2026-04-23 19:00:00,MIDATL,PL,4528.767
2026-04-23 19:00:00,MIDATL,PN,1889.13
2026-04-23 19:00:00,MIDATL,PS,4782.473
2026-04-23 19:00:00,MIDATL,RECO,155.274
2026-04-23 19:00:00,RTO,RTO,98422.094
2026-04-23 19:00:00,SOUTH,DOM,17047.079
2026-04-23 19:00:00,WEST,AEP,17337.811999999998
2026-04-23 19:00:00,WEST,AP,5747.783
2026-04-23 19:00:00,WEST,ATSI,8003.868
2026-04-23 19:00:00,WEST,CE,11883.785
2026-04-23 19:00:00,WEST,DAY,2186.439
2026-04-23 19:00:00,WEST,DEOK,3324.889
2026-04-23 19:00:00,WEST,DUQ,1558.399
2026-04-23 19:00:00,WEST,EKPC,1681.932
2026-04-23 19:00:00,WEST,OVEC,43.0
2026-04-23 20:00:00,MIDATL,AE,1123.5629999999999
2026-04-23 20:00:00,MIDATL,BC,3540.59
2026-04-23 20:00:00,MIDATL,DPL,2028.568
2026-04-23 20:00:00,MIDATL,JC,2427.106
2026-04-23 20:00:00,MIDATL,ME,1771.19
2026-04-23 20:00:00,MIDATL,PE,4122.741
2026-04-23 20:00:00,MIDATL,PEP,3294.2929999999997
2026-04-23 20:00:00,MIDATL,PL,4535.472
2026-04-23 20:00:00,MIDATL,PN,1909.92
2026-04-23 20:00:00,MIDATL,PS,4825.872
2026-04-23 20:00:00,MIDATL,RECO,157.58
2026-04-23 20:00:00,RTO,RTO,97841.546
2026-04-23 20:00:00,SOUTH,DOM,16795.286
2026-04-23 20:00:00,WEST,AEP,17169.47
2026-04-23 20:00:00,WEST,AP,5707.197
2026-04-23 20:00:00,WEST,ATSI,7948.004
2026-04-23 20:00:00,WEST,CE,11848.93
2026-04-23 20:00:00,WEST,DAY,2143.533
2026-04-23 20:00:00,WEST,DEOK,3230.709
2026-04-23 20:00:00,WEST,DUQ,1528.422
2026-04-23 20:00:00,WEST,EKPC,1681.1
2026-04-23 20:00:00,WEST,OVEC,52.0
2026-04-23 21:00:00,MIDATL,AE,1062.73
2026-04-23 21:00:00,MIDATL,BC,3383.49
2026-04-23 21:00:00,MIDATL,DPL,1910.818
2026-04-23 21:00:00,MIDATL,JC,2330.934
2026-04-23 21:00:00,MIDATL,ME,1681.306
2026-04-23 21:00:00,MIDATL,PE,3946.378
2026-04-23 21:00:00,MIDATL,PEP,3184.909
2026-04-23 21:00:00,MIDATL,PL,4361.018999999999
2026-04-23 21:00:00,MIDATL,PN,1843.469
2026-04-23 21:00:00,MIDATL,PS,4655.501
2026-04-23 21:00:00,MIDATL,RECO,150.881
2026-04-23 21:00:00,RTO,RTO,94671.835
2026-04-23 21:00:00,SOUTH,DOM,16105.125
2026-04-23 21:00:00,WEST,AEP,16658.331
2026-04-23 21:00:00,WEST,AP,5472.352
2026-04-23 21:00:00,WEST,ATSI,7808.879000000001
2026-04-23 21:00:00,WEST,CE,11745.841
2026-04-23 21:00:00,WEST,DAY,2079.709
2026-04-23 21:00:00,WEST,DEOK,3127.32
2026-04-23 21:00:00,WEST,DUQ,1468.351
2026-04-23 21:00:00,WEST,EKPC,1649.492
2026-04-23 21:00:00,WEST,OVEC,45.0
2026-04-23 22:00:00,MIDATL,AE,984.1099999999999
2026-04-23 22:00:00,MIDATL,BC,3113.634
2026-04-23 22:00:00,MIDATL,DPL,1753.464
2026-04-23 22:00:00,MIDATL,JC,2149.848
2026-04-23 22:00:00,MIDATL,ME,1563.363
2026-04-23 22:00:00,MIDATL,PE,3663.8
2026-04-23 22:00:00,MIDATL,PEP,2934.032
2026-04-23 22:00:00,MIDATL,PL,4018.5469999999996
2026-04-23 22:00:00,MIDATL,PN,1727.154
2026-04-23 22:00:00,MIDATL,PS,4402.84
2026-04-23 22:00:00,MIDATL,RECO,141.448
